Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2010-04-13,173.82464599609375,174.82214948837716,171.9810448208938,173.67324018672687,6341300
2010-04-15,174.30113220214844,175.89091353823935,173.15666685331223,174.11855101657818,9547360
2010-04-16,174.94236755371094,175.8463583569789,171.53570337341367,173.22789848821273,5232560
2010-04-19,172.2571563720703,174.45701872902046,171.53574655112104,173.6732581383757,6120830
2010-04-20,173.18785095214844,174.29223954852162,171.8029110952876,171.8029110952876,5439320
2010-04-21,172.87167358398438,174.5638689181228,172.33728895743246,173.58416829943283,3944500
2010-04-22,172.26156616210938,175.45448756256584,169.93701631628593,172.6757203316834,6895110
2010-04-23,173.8335723876953,174.30116240932745,171.77177042495754,172.33731693439518,5317060
2010-04-26,177.2001495361328,177.85030709401173,174.3590312683256,174.3590312683256,7898280
2010-04-27,176.30503845214844,177.77013172500088,175.25854325725382,177.14667852636464,4484470
2010-04-28,175.28970336914062,176.9462790936056,174.38571261780396,174.38571261780396,5711770
2010-04-29,176.85726928710938,177.68110671040174,173.35709160291597,175.62374870183402,9396450
2010-04-30,178.16648864746094,179.01704389477192,176.61234005298473,177.9527320608702,7109610
2010-05-03,175.43670654296875,176.7904711346821,174.75092961352,176.7904711346821,5007070
2010-05-04,172.5154266357422,176.77264677885387,172.08792705378886,176.77264677885387,4588960
2010-05-05,170.67626953125,172.22151669537735,167.4477283212117,172.07011087632327,8014270
2010-05-06,168.81927490234375,170.64507296709422,167.1716004948939,169.66537246699477,5261230
2010-05-07,164.59327697753906,166.99353727651186,163.52007713714795,166.63728983297617,9785810
2010-05-10,172.2660369873047,172.60448149054966,162.98565333012306,165.94700196361987,6426540
2010-05-11,173.5218048095703,174.11852651773572,170.40013582935148,172.60445509209595,6964650
2010-05-12,175.89093017578125,176.43421627522005,173.58418281523282,173.58418281523282,6870820
2010-05-13,175.04037475585938,177.68109554586377,173.69106773177893,176.4520189572083,6372190
2010-05-14,173.82908630371094,175.72167911846512,172.98298870451958,174.92010224294347,4700150
2010-05-17,171.78955078125,173.38823361235717,170.51149601813427,172.96073405169057,6603600
2010-05-18,168.8459930419922,171.44663649464778,168.3472413647656,170.8231968981146,6121560
2010-05-19,166.41903686523438,168.15132261083087,164.01879071638518,167.34974566498943,9090080
2010-05-20,164.85154724121094,167.11820427197767,163.54677449526298,166.90444767869556,3389000
2010-05-21,162.67837524414062,164.76690822204426,160.41171859696288,162.09501241303815,5498620
2010-05-24,162.500244140625,166.3255065013873,161.29788564559314,163.44876928382237,4810910
2010-05-25,160.64773559570312,162.0950124929617,158.97780071425092,161.36468778162347,5534350
2010-05-26,162.7852783203125,165.0563929167279,161.40925334241768,161.45378766587044,7001390
2010-05-27,168.91726684570312,169.84351813769618,161.2934591694175,161.649706530192,11309860
2010-05-28,168.93507385253906,170.46696200345545,167.90639496380868,168.9172709970388,5879250
2010-05-31,168.19137573242188,169.09536653233204,166.1028429205667,168.86380713968228,4384110
2010-06-01,165.2211456298828,168.3294563565801,163.6981724446569,168.30273848245096,5682730
2010-06-02,165.03857421875,165.90248844007587,162.8075500568434,164.58881425092275,9451670
2010-06-03,169.71884155273438,170.11072182977352,166.02272397514216,166.02272397514216,6796890
2010-06-04,167.9464874267578,170.09290027798585,167.4477220773367,169.75446934976497,5094350
2010-06-07,167.14047241210938,168.76142940913232,161.05746693374456,166.28101566971588,9619130
2010-06-08,165.8980255126953,168.95288673234066,165.034111390354,167.43881505884426,5671140
2010-06-09,167.5189666748047,168.82819677899647,164.90496397513186,165.6575490891049,5792340
2010-06-10,171.75425720214844,172.27414228845623,166.99015068553274,168.59461254103988,8510470
2010-06-11,174.4567108154297,174.7883561401121,172.19790361415016,172.19790361415016,10815380
2010-06-14,176.86341857910156,177.02924124963772,174.45671943705105,174.45671943705105,7488980
2010-06-15,176.03428649902344,177.4774114523665,175.05726766800635,177.02923617092114,4560780
2010-06-16,177.12335205078125,178.373764936112,176.40626885328163,177.0292390697594,9084290
2010-06-17,178.9205780029297,179.1805137086218,176.40630697732206,177.74636068090504,7988600
2010-06-18,178.52615356445312,179.08637270892055,177.32953313111685,178.55304298920956,4901400
2010-06-21,179.1670379638672,180.16647382455565,178.38273117482996,179.41354258961388,7101650
2010-06-22,178.10935974121094,179.27013220597757,177.6970324191579,178.8219568754626,4262440
2010-06-23,179.1580810546875,179.60177023706024,177.07406858837066,177.89870952156426,4244040
2010-06-24,179.41354370117188,179.89756701885466,177.47742307599069,179.00570252707874,8826550
2010-06-25,174.5777130126953,178.55302548373746,173.8920053941835,177.49085227831952,7235160
2010-06-28,174.85110473632812,176.04323890720872,172.39061322696733,174.9765932636431,5329080
