Date,Close,High,Low,Open,Volume
2010-06-11,199.5210723876953,200.369572092782,194.6779557670121,195.44065470537683,23307069
2010-06-14,202.7815704345703,204.02095290398947,200.0358698036135,201.14178442697337,15892958
2010-06-15,203.27735900878903,204.0019243368468,200.22658844312767,203.10575746023704,18992836
2010-06-16,201.7233428955078,204.52624413290897,201.17992534592105,204.0209602549988,11833071
2010-06-17,204.28793334960935,205.3557017418615,201.79010118404577,202.74346854745585,21047804
2010-06-18,201.03692626953125,207.79632372700095,200.3123737257055,205.9658437096938,38277934
2010-06-21,203.19151306152344,204.34509473269685,202.3048798013916,202.3048798013916,11792906
2010-06-22,202.8387756347656,204.93619119092813,201.53265921208651,202.68624095002457,12908863
2010-06-23,201.86636352539065,203.54429615287287,200.97019669864844,202.0570446302569,11659191
2010-06-24,200.5984039306641,203.22017078351172,199.6927035799129,201.9235874869988,18805263
2010-06-25,202.6767425537109,203.63964337391224,198.8728063701238,200.20752327682396,20325423
2010-06-28,207.86306762695312,208.21580413305944,203.09621807481616,204.78368416546147,31472648
2010-06-29,203.5347595214844,208.02512700315373,202.91507457889105,208.02512700315373,14213976
2010-06-30,207.80589294433597,208.5876461345945,201.6375918355009,202.1142755771505,26637611
2010-07-01,205.2126617431641,207.13846294482892,203.35359446240128,206.69037960486375,13310905
2010-07-02,203.82077026367188,206.68087217395987,203.12480525894284,205.16502045258244,10948784
2010-07-05,203.69683837890625,204.6216054963105,202.6290699737168,204.020987359416,6399512
2010-07-06,204.76461791992188,206.29000316235835,203.16295259639665,203.16295259639665,9255011
2010-07-07,200.88438415527344,204.93620147580253,200.3981670950656,204.78366678340643,13738578
2010-07-08,201.56124877929688,203.93513317579013,201.2084996336157,202.1141996754442,11977911
2010-07-09,201.66616821289065,203.25828739385744,200.884402387019,202.8674172091181,12974909
2010-07-12,201.39920043945312,203.6300839453039,200.598367852082,202.11423226279055,12563614
2010-07-13,204.84088134765625,205.49869998194416,201.58989639553977,201.58989639553977,15043285
2010-07-14,204.1068115234375,208.6829932671732,203.49665989743175,205.92774570937436,15970199
2010-07-15,204.6787872314453,206.09930465602767,203.65867335102368,204.39277197170745,13877250
2010-07-16,202.6767425537109,204.7836918917396,202.11425807833933,204.221207416368,8779539
2010-07-19,201.36105346679688,203.2391876460425,200.93203694676967,201.75193631643893,9808534
2010-07-20,200.76998901367188,203.2392080600985,200.0358903286337,201.54222137292544,6845092
2010-07-21,201.8091583251953,202.68625829389907,201.28480757333463,201.90449251131625,9824712
2010-07-22,201.92356872558597,202.2763179588102,199.7498982683043,201.80916769692823,15879834
2010-07-23,202.20004272460935,204.1925781421806,201.5040777043444,202.86740748882477,13790021
2010-07-26,200.7985992431641,203.5252334541746,200.2551816304067,202.7816013136458,9113728
2010-07-27,200.87486267089844,202.33351393818,200.417245838328,201.8949639432918,12133425
2010-07-28,194.72561645507807,204.71693148881351,194.1059315431606,202.68624976887057,52927114
2010-07-29,192.60911560058597,196.10796861650255,192.19916595550376,196.10796861650255,46281590
2010-07-30,192.5137939453125,194.55400902153525,192.056177156875,193.5243744295996,19242072
2010-08-02,193.44810485839844,194.830501444864,192.84748676853357,193.72458672133067,12676917
2010-08-03,195.96499633789065,196.5656144052049,193.3432299963743,194.325197515134,20104173
2010-08-04,193.73411560058597,196.5846840162901,193.0667635972827,196.0126661951452,18318233
2010-08-05,192.0180511474609,195.192768539442,191.63670168717985,194.47774943858587,18308022
2010-08-06,190.69288635253903,192.5996211110668,190.38781693722044,192.37081904957785,19955917
2010-08-09,189.45350646972656,191.817870842588,189.1484370498968,190.673822333636,22253619
2010-08-10,188.3666229248047,191.13139020255323,188.06154085497397,188.9577075024204,19989721
2010-08-11,187.4800262451172,189.70137646295208,186.87940813347973,188.728942290512,21917268
2010-08-12,185.4493408203125,187.4800226232213,184.953590324885,186.86033768598583,24910354
2010-08-13,186.688720703125,189.49163482823928,185.04893454312264,185.04893454312264,30512197
2010-08-16,186.26925659179688,189.12937151986952,185.9069866532422,186.8603540532008,14028775
2010-08-17,185.0775451660156,187.8041793679788,184.95359799087456,186.86034543100664,14788743
2010-08-18,183.9239654541016,186.2883170339402,182.73224988097576,185.52563077708035,24859327
2010-08-19,186.3264312744141,187.79462857672715,183.75234474269945,183.75234474269945,20662946
2010-08-20,188.50962829589844,189.41532838005224,185.4302454641368,186.32641213115625,20996195
2010-08-23,186.26925659179688,189.1579717781765,186.02138768647,189.1579717781765,13543428
2010-08-24,185.4112091064453,187.0510080358725,184.43877494250904,186.2692422459646,19276160
2010-08-25,184.53411865234372,186.45039955119697,184.09556864125148,184.95360182504925,18620473
2010-08-26,182.36996459960935,185.5256151561285,182.1030161588574,184.95358460140216,27834839
2010-08-27,181.0638427734375,183.2184461598136,180.48227881753704,182.8371094388231,24315870
2010-08-30,180.7492218017578,183.96207267661632,180.18673742705792,181.54052093034937,11908601
2010-08-31,175.2673797607422,181.1305980020684,174.46654709608768,180.12003011620257,46605039
2010-09-01,178.50881958007812,179.95793737916392,175.6105712537109,176.3828036099338,27886811
2010-09-02,178.74717712402344,180.5013772605312,178.4707079528938,180.18677441062505,17699285
2010-09-03,176.5067596435547,179.53847620003629,176.2207570530734,179.23340677018962,14440305
2010-09-06,181.6454162597656,182.6083170546493,175.8584653430741,177.50779777624513,33928353
2010-09-07,183.4854278564453,184.89641216448985,181.7121608695873,182.0935103879069,28379708
2010-09-08,182.97055053710935,183.9429844898352,181.52143302465143,182.1125175839529,11632859
2010-09-09,182.77037048339844,184.41970278393796,182.1316187206379,183.6093367613077,10114309
2010-09-13,189.2437438964844,189.81576170420124,184.06694518847183,185.3349279659969,27474309
2010-09-14,188.414306640625,191.2458080867912,187.68975416208733,189.8157572370566,19472955
2010-09-15,193.3241729736328,194.23940661228232,188.5763905180162,188.5763905180162,33554695
2010-09-16,190.74053955078125,193.6006542083733,190.13992145493887,192.98095654726717,18540979
2010-09-17,195.8887481689453,196.66098056551175,191.62718258750436,191.62718258750436,31955142
2010-09-20,198.5677032470703,199.0539203155387,194.6970208080012,196.20335183378543,30419766
2010-09-21,197.37599182128903,199.9214909654716,195.45019034464235,198.6821083585958,21351925
2010-09-22,194.49681091308597,199.00624492763197,193.5339102347251,197.15671091522483,25872625
2010-09-23,190.2257232666016,195.24997487180804,189.9111077250533,194.4968220752836,23030491
2010-09-24,190.98843383789065,192.3898846400092,189.1674998642336,190.6738182771876,22669074
2010-09-27,192.6186981201172,194.46823233871444,191.64625118711157,192.19921495142745,16465376
2010-09-28,190.3877868652344,192.9618732913881,189.33907273113255,192.2563876516995,19682506
2010-09-29,190.48313903808597,192.38987367557863,189.72044009181053,190.6738074105569,17790040
2010-09-30,188.24273681640625,191.0551719005843,186.49807015838348,191.0551719005843,28981699
2010-10-01,192.1801605224609,192.5805641506045,188.76709443794545,189.1484439548508,19104034
2010-10-04,194.0773162841797,195.59316784713988,193.5243653424893,193.5243653424893,21163057
2010-10-05,195.2213897705078,196.73725435620665,192.38988786135988,193.72460475165863,22938984
2010-10-06,199.2446136474609,199.6354965805355,195.81249348286465,196.39404480856237,28137687
2010-10-07,198.13868713378903,201.30387115925143,196.87070429427337,199.24458913132128,31547758
2010-10-08,200.1407623291016,201.12274264630616,196.498894535965,199.5782778938727,20865341
2010-10-11,203.86846923828125,204.45002058411683,200.7986189133664,201.35156999931812,25796876
2010-10-12,201.27528381347656,203.90658384585808,199.47341669654097,203.63963538371357,13979878
2010-10-13,204.6025238037109,204.783671483284,201.10367011920803,201.37060583702748,23967306
2010-10-14,201.92356872558597,206.2137345822131,201.0083350399317,204.974351920499,24414709
2010-10-15,198.3675079345703,203.63964157879053,197.46180763901475,202.11425629666417,11601973
2010-10-18,199.72125244140625,203.0580503874673,197.01368550588649,198.7297515663528,22209315
2010-10-19,199.1397247314453,203.77310618676728,198.1577571580736,203.06760775312787,18579617
2010-10-20,200.1026306152344,202.95321195076184,197.91941405606843,198.18636251225223,18232837
2010-10-21,206.2423248291016,207.42450691910787,200.0549579680952,200.58884213744795,37273145
2010-10-22,206.2709045410156,208.5589884162106,204.85038712768568,206.966869485314,19627279
2010-10-25,207.90118408203125,210.1034673489828,207.07175123403965,207.4531006940055,18019151
2010-10-26,209.5218811035156,209.922297357504,207.28146440155348,208.0060295712836,15444185
2010-10-27,208.3588104248047,211.64792898423383,206.5474099532066,209.35984484790976,21946562
2010-10-28,206.30902099609372,209.912754389836,204.89803711814616,209.6267518844237,36188021
2010-10-29,209.02618408203125,211.1140666409455,206.0230805021293,207.39593112590663,29722655
2010-11-01,208.4446258544922,214.48897922137516,207.6914602654083,213.7453470516924,30509287
2010-11-02,204.9457550048828,208.86410485406304,204.07818840035728,208.86410485406304,20360675
2010-11-03,203.1248016357422,206.86200343503484,202.61951773762928,206.3090524454203,19939993
2010-11-04,210.7041015625,211.0759176326401,204.97435126240384,205.52730229400376,24311819
2010-11-08,212.0006866455078,213.3640037628473,209.8460702856338,212.39156955722,22364112
2010-11-09,211.3714599609375,213.6499979516275,209.2168436856197,212.07694567559813,15410057
2010-11-10,210.16067504882807,212.96357649240733,209.5886572034069,211.0187081810578,11899060
2010-11-11,205.9086151123047,211.99111356124277,205.16499583265409,210.88519896680216,12690058
2010-11-12,202.46701049804688,207.3387279202385,201.54224334113155,205.956331166465,19131902
2010-11-15,201.10366821289065,203.62055431230817,197.9575510424721,203.4680196178573,16084932
2010-11-16,196.48936462402344,201.92356615442475,195.7362118000874,201.92356615442475,19833309
2010-11-18,196.95651245117188,200.1693636894868,193.34324489439507,200.1693636894868,22776798
2010-11-19,189.9587860107422,197.53807010502527,188.21411951074305,197.53807010502527,24826481
2010-11-22,193.00955200195312,193.8103845952868,190.1399167254019,191.34116561540245,18956753
2010-11-23,189.83480834960935,191.62714165426087,185.9069387290957,191.56040773541443,33113827
2010-11-24,189.9206695556641,194.0678215370024,188.01392203993657,190.4831540269102,19703855
2010-11-25,186.7649688720703,191.24580237090052,185.52559914292564,191.05513402124572,29112802
2010-11-26,183.4949493408203,188.84335021276823,182.72271693465763,187.81371549001565,30639363
2010-11-29,190.36871337890625,191.14094569550232,183.50446147637177,184.8582450208242,23409097
2010-11-30,187.92811584472656,192.33268275030093,187.07008266944865,190.6356832379425,30483669
2010-12-01,188.53823852539065,190.1780372720631,187.44187004052563,187.8136860566381,18726828
2010-12-02,192.79981994628903,193.2383699233017,189.7299701072008,190.4831356213429,24834141
2010-12-03,191.7987823486328,195.2499688681753,190.29245134550985,193.34323429673364,19641270
2010-12-06,194.5159149169922,196.39404954238856,193.1525976922844,193.69601535255583,17790259
2010-12-07,196.5370330810547,198.2435659947503,194.48729708337703,194.48729708337703,22397973
2010-12-08,194.59217834472656,195.96502896156096,192.79984453428744,195.42161131226763,16997335
2010-12-09,187.7183380126953,197.12808781925705,186.6219568806302,195.35482135663835,31716183
2010-12-10,195.23089599609372,196.3940111765052,186.73637872365583,188.15690891822388,26529301
2010-12-13,198.63446044921875,199.4448265676781,192.58056083785476,195.2595281016293,16834458
2010-12-14,201.20852661132807,202.11422677459143,198.68209448087995,198.87277556841664,20081132
2010-12-15,200.9510955810547,202.8769094978828,197.53804312351232,200.97016241546916,21436026
2010-12-16,201.5135803222656,202.114211063894,198.31026303695876,201.6756611433022,15530788
2010-12-20,201.4945373535156,203.6396201244152,199.17785305222228,199.254120399064,15858100
2010-12-21,204.62159729003903,204.95527967635223,201.7805621174652,202.09517766617168,16089753
2010-12-22,201.36105346679688,204.97432056134383,199.89286897238588,204.5548374589129,15132141
2010-12-23,201.99981689453125,203.01038461108536,200.30281765807996,201.6947348047776,14589936
2010-12-24,202.0570373535156,202.97227098496427,200.207503253638,200.7795210912445,9452996
2010-12-27,201.20852661132807,203.79215924957884,200.426760881637,201.79007783551552,5782048
2010-12-28,199.8070831298828,202.0570334915397,198.7297686764965,201.40873559020727,8857349
2010-12-29,199.9405517578125,201.16086749052775,199.5020017857582,199.88335124774397,11184510
2010-12-30,200.43630981445312,201.3038763730024,199.4924759062636,200.66512459156965,14561753
2010-12-31,201.86636352539065,203.35362777620264,200.81766199731223,201.74242908055496,9973432
2011-01-03,201.27528381347656,203.35363281162623,200.70326594110557,203.06761751134252,10411256
2011-01-04,205.3747711181641,205.90865532088824,201.59943529414636,202.1142526584945,22021878
2011-01-05,205.1269073486328,207.83447483490704,204.0209925105817,205.927727308646,25943243
2011-01-06,206.9954833984375,208.1013853743489,204.8885343194085,205.5463529083532,21763180
2011-01-07,203.14385986328125,207.40542494488136,201.73287583004247,206.17557585167253,17875107
2011-01-10,197.0518493652344,204.1067830376966,194.7160980820586,203.14388226758308,18478415
2011-01-11,193.29556274414065,199.9596129002868,190.4068606987675,198.30074724275644,21147094
2011-01-12,196.5465545654297,197.4713216086204,191.24582118522147,194.61121971326276,23195000
2011-01-13,193.6006622314453,198.13869692368377,192.79029616607497,196.39403034686413,24336418
2011-01-14,190.9598388671875,196.3559070033828,190.29247405063776,193.3527907853027,19111808
2011-01-17,190.2734222412109,192.19923675933435,189.15798662330684,191.24585655635755,14046519
2011-01-18,189.6918182373047,192.1991834189796,188.7670512797245,191.59855265769335,14871527
2011-01-19,186.8889312744141,191.62716743183563,185.90696373719197,190.597532803311,23491557
2011-01-20,184.92498779296875,186.402718570658,182.0076853679145,186.402718570658,41343304
2011-01-21,188.15692138671875,189.24375656696745,185.5256214755743,185.9069709489831,19528676
2011-01-24,185.2586669921875,189.8920355775829,183.82861605962557,189.73950088446549,22242712
2011-01-25,182.7608337402344,187.80416473436927,182.33181719065797,186.30736715588068,20325555
2011-01-27,179.74819946289062,184.4578354209914,179.23338214256583,184.19089970655395,28105152
2011-01-28,174.08517456054688,180.35834172304465,171.98775898505994,180.1867402011299,33855702
2011-01-31,175.28643798828125,177.10737186849622,172.197521239351,173.2938898436727,25332450
2011-02-01,170.7484130859375,176.88810052860703,169.42322963010577,176.39235000109687,37898873
2011-02-02,175.6678009033203,176.92623772144077,172.99836710017345,173.5131844763494,28465716
2011-02-03,179.97702026367188,180.66345191445183,174.46655113148628,176.94530380775447,17047728
2011-02-04,175.41990661621094,180.6443728127412,174.11379006707836,180.6443728127412,20715343
2011-02-07,177.1455078125,179.00457539124085,174.35213973498884,176.50674329652284,14586353
2011-02-08,174.51419067382812,178.41347313282094,173.75149178854082,178.41347313282094,19685333
2011-02-09,174.3330535888672,178.69947346932037,172.30237196844556,173.20807211050433,38228022
2011-02-10,171.5397186279297,175.57246995784445,168.76541695884893,173.98988400767587,28347803
2011-02-11,173.50363159179688,174.4665323002731,169.32786707802694,171.59688428332404,20012347
2011-02-14,174.42840576171875,175.08622438210756,170.4814558547982,172.76953999036175,30145949
2011-02-15,179.5574951171875,180.14859243615143,173.76101203056436,174.3521093495283,27266420
2011-02-16,180.02467346191406,181.2926563243529,178.8711043512366,178.90923802575844,11041551
2011-02-17,181.89329528808597,182.17929785978885,178.51836311642117,180.73017997857184,14091434
2011-02-18,178.38491821289062,183.6189059589778,177.70801991633152,182.29372235490956,15747939
2011-02-21,182.3509063720703,183.21846020703333,178.12747458134376,178.4897572222556,25629860
2011-02-22,187.78509521484372,192.46613079209607,186.7173142011877,189.14841219011765,88922943
2011-02-23,189.84439086914065,191.11237383976385,187.81372161481215,188.0806573592401,31184499
2011-02-24,183.84767150878903,190.40685382949476,182.7322234498724,189.91109065117985,32903650
2011-02-25,184.2385711669922,187.289354215984,182.0076875738901,186.9938055112249,15101417
2011-02-28,183.8572235107422,189.58697361176712,183.04685746544743,184.99172579159807,22487428
2011-03-01,188.5478057861328,189.2819045324847,184.4197206537649,185.6591033538693,12622459
2011-03-03,186.36459350585935,187.81372419401328,184.5913392803602,185.9451230445693,19518684
2011-03-04,187.27980041503903,189.6822852814486,186.49803471862697,187.7469506037352,15419957
2011-03-07,186.2978363037109,187.48955178632585,183.80955046445004,185.735351890846,11821324
2011-03-08,187.80416870117188,189.2246862354461,186.4789853514404,186.4789853514404,12057689
2011-03-09,189.5011749267578,191.5127772058732,184.5913242357455,188.51919460599856,32473255
2011-03-10,187.7660369873047,189.33908923326732,187.2416735104548,189.2818887219446,9853822
2011-03-11,189.15794372558597,189.70136128102465,185.36352879914708,186.631511580634,15000438
2011-03-14,194.1726837158203,194.6303005611483,189.19609893185415,189.32956679935089,28811267
2011-03-15,197.77639770507807,200.1312156242565,188.5573150809075,190.28291467528595,56447390
2011-03-16,199.654541015625,201.16087206110376,197.93847476179616,199.2541247078519,20605120
2011-03-17,196.5560760498047,199.97867488056409,196.0126585046281,198.1672745778456,12381790
2011-03-18,189.33909606933597,197.3473970511819,188.11878026580425,197.3473970511819,40501886
2011-03-21,188.8242950439453,190.67382938282756,187.0700949022844,190.49269440810707,15546778
2011-03-22,190.6070709228516,191.60810532128497,189.17701996391875,189.34862149684028,9793572
2011-03-23,193.2002410888672,193.84852628807437,189.8729761400217,190.64520851041215,11419987
2011-03-24,192.63775634765625,194.8591065401411,191.40790715386603,193.7055246957588,11233928
2011-03-25,195.7457275390625,196.38447927810483,192.5805309134828,195.23089750676564,15392440
2011-03-28,195.57411193847656,197.60479361487472,193.40042899197817,195.6789795365501,19079527
2011-03-29,195.0116271972656,196.77536043811065,194.4110091357296,194.48727647964589,18101992
2011-03-30,196.8706817626953,197.82404895578617,195.26901673225848,195.91731456960449,12257428
2011-03-31,200.0359039306641,201.1418187426981,197.25206915446952,197.25206915446952,31502965
2011-04-01,197.6143493652344,203.23921936318183,196.5847019195676,200.02636803448152,18772571
2011-04-04,200.3314208984375,201.1227200231721,196.20333648452265,198.30073928930105,13111730
2011-04-05,199.7594146728516,201.92355152674807,198.30075076892223,200.6841816987936,10756797
2011-04-06,199.22552490234372,201.01785850871357,198.3007578434101,199.25412515809248,9083271
2011-04-07,198.6630096435547,199.74031123260843,197.36642673293267,199.26362764925264,10163661
2011-04-08,195.23089599609372,200.3790944536658,194.61121109799117,198.68209513713893,11995738
2011-04-11,191.68435668945312,194.38239026797083,191.3697539053239,193.1525539281676,11296579
2011-04-13,194.8304901123047,195.24996049923035,190.0255074882867,191.02654182256697,19116564
2011-04-15,194.66842651367188,195.4120586308982,191.62717684186197,194.22987652395815,14174275
2011-04-18,192.41847229003903,199.19692379649533,190.7882068065361,194.3347403298088,14793743
2011-04-19,192.89512634277344,194.0010409085397,190.43544109537592,191.569943184186,12022958
2011-04-20,195.6122589111328,196.4893588837758,192.2373396099253,193.7245911046781,10315413
2011-04-21,198.4151611328125,199.1015927350142,196.39402545736635,197.30925910817135,14934401
2011-04-25,192.4566192626953,194.6779695775041,191.65578659342077,193.34325270477865,18138998
